order_id,customer_id,payment,order_date,delivery_date,delivery_time,customer_name,gender,age,home_address,zip_code,city,state,country,status,age_group,sales_id,product_id,price_per_unit,quantity_x,total_price,product_type,product_name,size,colour,price,quantity_y,description
717,696,52327,2021-03-11,2021-04-05,25.0,fulan 696,Prefer not to say,38,8353 Bruen ParkwayApt. 455,5325,Callummouth,Australian Capital Territory,Australia,Active,Adults,3574.0,174.0,91.0,2.0,182.0,Shirt,Linen,XL,violet,116.0,73.0,"A violet coloured, XL sized, Linen Shirt"
717,696,52327,2021-03-11,2021-04-05,25.0,fulan 696,Prefer not to say,38,8353 Bruen ParkwayApt. 455,5325,Callummouth,Australian Capital Territory,Australia,Active,Adults,3575.0,237.0,106.0,1.0,106.0,Shirt,Chambray,M,indigo,105.0,62.0,"A indigo coloured, M sized, Chambray Shirt"
717,696,52327,2021-03-11,2021-04-05,25.0,fulan 696,Prefer not to say,38,8353 Bruen ParkwayApt. 455,5325,Callummouth,Australian Capital Territory,Australia,Active,Adults,3576.0,518.0,102.0,3.0,306.0,Jacket,Windbreaker,L,indigo,109.0,67.0,"A indigo coloured, L sized, Windbreaker Jacket"
717,696,52327,2021-03-11,2021-04-05,25.0,fulan 696,Prefer not to say,38,8353 Bruen ParkwayApt. 455,5325,Callummouth,Australian Capital Territory,Australia,Active,Adults,3577.0,179.0,98.0,3.0,294.0,Shirt,Camp Collared,XL,red,112.0,79.0,"A red coloured, XL sized, Camp Collared Shirt"
718,665,55727,2021-05-13,2021-05-20,7.0,fulan 665,Prefer not to say,61,1713 Cormier RunSuite 980,2022,Kiehnstad,Australian Capital Territory,Australia,Active,Adults,3578.0,231.0,106.0,1.0,106.0,Shirt,Chambray,S,blue,105.0,61.0,"A blue coloured, S sized, Chambray Shirt"
718,665,55727,2021-05-13,2021-05-20,7.0,fulan 665,Prefer not to say,61,1713 Cormier RunSuite 980,2022,Kiehnstad,Australian Capital Territory,Australia,Active,Adults,3579.0,1070.0,93.0,1.0,93.0,Trousers,Joggers,XS,blue,94.0,67.0,"A blue coloured, XS sized, Joggers Trousers"
718,665,55727,2021-05-13,2021-05-20,7.0,fulan 665,Prefer not to say,61,1713 Cormier RunSuite 980,2022,Kiehnstad,Australian Capital Territory,Australia,Active,Adults,3580.0,935.0,96.0,1.0,96.0,Trousers,Drawstring,XS,indigo,104.0,61.0,"A indigo coloured, XS sized, Drawstring Trousers"
718,665,55727,2021-05-13,2021-05-20,7.0,fulan 665,Prefer not to say,61,1713 Cormier RunSuite 980,2022,Kiehnstad,Australian Capital Territory,Australia,Active,Adults,3581.0,848.0,113.0,2.0,226.0,Trousers,Chinos,L,orange,100.0,60.0,"A orange coloured, L sized, Chinos Trousers"
718,665,55727,2021-05-13,2021-05-20,7.0,fulan 665,Prefer not to say,61,1713 Cormier RunSuite 980,2022,Kiehnstad,Australian Capital Territory,Australia,Active,Adults,3582.0,1248.0,112.0,2.0,224.0,Trousers,Tracksuit Bottoms,L,blue,91.0,72.0,"A blue coloured, L sized, Tracksuit Bottoms Trousers"
718,665,55727,2021-05-13,2021-05-20,7.0,fulan 665,Prefer not to say,61,1713 Cormier RunSuite 980,2022,Kiehnstad,Australian Capital Territory,Australia,Active,Adults,3583.0,1018.0,90.0,1.0,90.0,Trousers,Relaxed Leg,L,red,95.0,63.0,"A red coloured, L sized, Relaxed Leg Trousers"
718,665,55727,2021-05-13,2021-05-20,7.0,fulan 665,Prefer not to say,61,1713 Cormier RunSuite 980,2022,Kiehnstad,Australian Capital Territory,Australia,Active,Adults,3584.0,24.0,96.0,2.0,192.0,Shirt,Oxford Cloth,XL,blue,114.0,60.0,"A blue coloured, XL sized, Oxford Cloth Shirt"
718,665,55727,2021-05-13,2021-05-20,7.0,fulan 665,Prefer not to say,61,1713 Cormier RunSuite 980,2022,Kiehnstad,Australian Capital Territory,Australia,Active,Adults,3585.0,442.0,107.0,3.0,321.0,Jacket,Denim,M,blue,92.0,61.0,"A blue coloured, M sized, Denim Jacket"
718,665,55727,2021-05-13,2021-05-20,7.0,fulan 665,Prefer not to say,61,1713 Cormier RunSuite 980,2022,Kiehnstad,Australian Capital Territory,Australia,Active,Adults,3586.0,117.0,92.0,1.0,92.0,Shirt,Denim,M,yellow,115.0,67.0,"A yellow coloured, M sized, Denim Shirt"
718,665,55727,2021-05-13,2021-05-20,7.0,fulan 665,Prefer not to say,61,1713 Cormier RunSuite 980,2022,Kiehnstad,Australian Capital Territory,Australia,Active,Adults,3587.0,1255.0,112.0,2.0,224.0,Trousers,Tracksuit Bottoms,XS,violet,91.0,67.0,"A violet coloured, XS sized, Tracksuit Bottoms Trousers"
718,665,55727,2021-05-13,2021-05-20,7.0,fulan 665,Prefer not to say,61,1713 Cormier RunSuite 980,2022,Kiehnstad,Australian Capital Territory,Australia,Active,Adults,3588.0,921.0,96.0,2.0,192.0,Trousers,Drawstring,S,yellow,104.0,74.0,"A yellow coloured, S sized, Drawstring Trousers"
718,665,55727,2021-05-13,2021-05-20,7.0,fulan 665,Prefer not to say,61,1713 Cormier RunSuite 980,2022,Kiehnstad,Australian Capital Territory,Australia,Active,Adults,3589.0,862.0,113.0,2.0,226.0,Trousers,Chinos,M,blue,100.0,41.0,"A blue coloured, M sized, Chinos Trousers"
719,387,24377,2021-09-19,2021-09-24,5.0,fulan 387,Male,43,6239 Kreiger HillApt. 899,2080,Matthewstad,Victoria,Australia,Active,Adults,3590.0,667.0,113.0,3.0,339.0,Jacket,Parka,M,red,119.0,56.0,"A red coloured, M sized, Parka Jacket"
719,387,24377,2021-09-19,2021-09-24,5.0,fulan 387,Male,43,6239 Kreiger HillApt. 899,2080,Matthewstad,Victoria,Australia,Active,Adults,3591.0,434.0,107.0,2.0,214.0,Jacket,Denim,XL,yellow,92.0,56.0,"A yellow coloured, XL sized, Denim Jacket"
719,387,24377,2021-09-19,2021-09-24,5.0,fulan 387,Male,43,6239 Kreiger HillApt. 899,2080,Matthewstad,Victoria,Australia,Active,Adults,3592.0,212.0,106.0,3.0,318.0,Shirt,Chambray,M,red,105.0,48.0,"A red coloured, M sized, Chambray Shirt"
719,387,24377,2021-09-19,2021-09-24,5.0,fulan 387,Male,43,6239 Kreiger HillApt. 899,2080,Matthewstad,Victoria,Australia,Active,Adults,3593.0,99.0,118.0,1.0,118.0,Shirt,Flannel,XL,indigo,96.0,57.0,"A indigo coloured, XL sized, Flannel Shirt"
719,387,24377,2021-09-19,2021-09-24,5.0,fulan 387,Male,43,6239 Kreiger HillApt. 899,2080,Matthewstad,Victoria,Australia,Active,Adults,3594.0,757.0,109.0,1.0,109.0,Jacket,Peacoat,M,blue,102.0,71.0,"A blue coloured, M sized, Peacoat Jacket"
719,387,24377,2021-09-19,2021-09-24,5.0,fulan 387,Male,43,6239 Kreiger HillApt. 899,2080,Matthewstad,Victoria,Australia,Active,Adults,3595.0,891.0,94.0,1.0,94.0,Trousers,Cords,S,green,113.0,78.0,"A green coloured, S sized, Cords Trousers"
719,387,24377,2021-09-19,2021-09-24,5.0,fulan 387,Male,43,6239 Kreiger HillApt. 899,2080,Matthewstad,Victoria,Australia,Active,Adults,3596.0,494.0,102.0,2.0,204.0,Jacket,Windbreaker,XL,red,109.0,48.0,"A red coloured, XL sized, Windbreaker Jacket"
719,387,24377,2021-09-19,2021-09-24,5.0,fulan 387,Male,43,6239 Kreiger HillApt. 899,2080,Matthewstad,Victoria,Australia,Active,Adults,3597.0,349.0,109.0,3.0,327.0,Shirt,Mandarin Collar,XL,violet,108.0,71.0,"A violet coloured, XL sized, Mandarin Collar Shirt"
719,387,24377,2021-09-19,2021-09-24,5.0,fulan 387,Male,43,6239 Kreiger HillApt. 899,2080,Matthewstad,Victoria,Australia,Active,Adults,3598.0,594.0,100.0,1.0,100.0,Jacket,Bomber,XL,violet,90.0,53.0,"A violet coloured, XL sized, Bomber Jacket"
720,465,33029,2021-03-12,2021-03-23,11.0,fulan 465,Female,38,115 Wilkinson CrestSuite 858,4700,Williammouth,Victoria,Australia,Active,Adults,3599.0,1145.0,102.0,1.0,102.0,Trousers,Cargo Pants,XS,indigo,106.0,51.0,"A indigo coloured, XS sized, Cargo Pants Trousers"
720,465,33029,2021-03-12,2021-03-23,11.0,fulan 465,Female,38,115 Wilkinson CrestSuite 858,4700,Williammouth,Victoria,Australia,Active,Adults,3600.0,846.0,113.0,3.0,339.0,Trousers,Chinos,S,orange,100.0,58.0,"A orange coloured, S sized, Chinos Trousers"
720,465,33029,2021-03-12,2021-03-23,11.0,fulan 465,Female,38,115 Wilkinson CrestSuite 858,4700,Williammouth,Victoria,Australia,Active,Adults,3601.0,782.0,91.0,1.0,91.0,Jacket,Pullover,M,yellow,114.0,49.0,"A yellow coloured, M sized, Pullover Jacket"
720,465,33029,2021-03-12,2021-03-23,11.0,fulan 465,Female,38,115 Wilkinson CrestSuite 858,4700,Williammouth,Victoria,Australia,Active,Adults,3602.0,375.0,94.0,1.0,94.0,Shirt,Henley,XS,indigo,92.0,58.0,"A indigo coloured, XS sized, Henley Shirt"
720,465,33029,2021-03-12,2021-03-23,11.0,fulan 465,Female,38,115 Wilkinson CrestSuite 858,4700,Williammouth,Victoria,Australia,Active,Adults,3603.0,225.0,106.0,3.0,318.0,Shirt,Chambray,XS,green,105.0,50.0,"A green coloured, XS sized, Chambray Shirt"
721,755,59414,2021-08-28,2021-09-04,7.0,fulan 755,Female,79,04 Dare TerraceSuite 650,9976,West Aaron,New South Wales,Australia,Active,Senior,3604.0,855.0,113.0,3.0,339.0,Trousers,Chinos,XS,green,100.0,75.0,"A green coloured, XS sized, Chinos Trousers"
721,755,59414,2021-08-28,2021-09-04,7.0,fulan 755,Female,79,04 Dare TerraceSuite 650,9976,West Aaron,New South Wales,Australia,Active,Senior,3605.0,483.0,118.0,3.0,354.0,Jacket,Puffer,L,indigo,110.0,61.0,"A indigo coloured, L sized, Puffer Jacket"
721,755,59414,2021-08-28,2021-09-04,7.0,fulan 755,Female,79,04 Dare TerraceSuite 650,9976,West Aaron,New South Wales,Australia,Active,Senior,3606.0,543.0,98.0,1.0,98.0,Jacket,Leather,L,green,113.0,71.0,"A green coloured, L sized, Leather Jacket"
721,755,59414,2021-08-28,2021-09-04,7.0,fulan 755,Female,79,04 Dare TerraceSuite 650,9976,West Aaron,New South Wales,Australia,Active,Senior,3607.0,1162.0,99.0,1.0,99.0,Trousers,High-Waisted,M,orange,98.0,69.0,"A orange coloured, M sized, High-Waisted Trousers"
721,755,59414,2021-08-28,2021-09-04,7.0,fulan 755,Female,79,04 Dare TerraceSuite 650,9976,West Aaron,New South Wales,Australia,Active,Senior,3608.0,921.0,96.0,3.0,288.0,Trousers,Drawstring,S,yellow,104.0,74.0,"A yellow coloured, S sized, Drawstring Trousers"
722,401,20524,2021-10-24,2021-11-20,27.0,fulan 401,Prefer not to say,73,254 Layla AvenueSuite 506,613,Sarahstad,Western Australia,Australia,Active,Senior,3609.0,362.0,94.0,2.0,188.0,Shirt,Henley,M,yellow,92.0,71.0,"A yellow coloured, M sized, Henley Shirt"
722,401,20524,2021-10-24,2021-11-20,27.0,fulan 401,Prefer not to say,73,254 Layla AvenueSuite 506,613,Sarahstad,Western Australia,Australia,Active,Senior,3610.0,736.0,109.0,2.0,218.0,Jacket,Peacoat,S,red,102.0,67.0,"A red coloured, S sized, Peacoat Jacket"
722,401,20524,2021-10-24,2021-11-20,27.0,fulan 401,Prefer not to say,73,254 Layla AvenueSuite 506,613,Sarahstad,Western Australia,Australia,Active,Senior,3611.0,838.0,117.0,2.0,234.0,Jacket,Shearling,L,violet,95.0,61.0,"A violet coloured, L sized, Shearling Jacket"
722,401,20524,2021-10-24,2021-11-20,27.0,fulan 401,Prefer not to say,73,254 Layla AvenueSuite 506,613,Sarahstad,Western Australia,Australia,Active,Senior,3612.0,651.0,93.0,1.0,93.0,Jacket,Coach,S,blue,115.0,47.0,"A blue coloured, S sized, Coach Jacket"
722,401,20524,2021-10-24,2021-11-20,27.0,fulan 401,Prefer not to say,73,254 Layla AvenueSuite 506,613,Sarahstad,Western Australia,Australia,Active,Senior,3613.0,65.0,104.0,2.0,208.0,Shirt,Dress,XS,violet,119.0,63.0,"A violet coloured, XS sized, Dress Shirt"
723,135,54098,2021-10-03,2021-10-16,13.0,fulan 135,Prefer not to say,25,3087 Victoria DriveApt. 454,3184,Port Abigail,Western Australia,Australia,Active,Adults,3614.0,836.0,117.0,3.0,351.0,Jacket,Shearling,S,violet,95.0,49.0,"A violet coloured, S sized, Shearling Jacket"
723,135,54098,2021-10-03,2021-10-16,13.0,fulan 135,Prefer not to say,25,3087 Victoria DriveApt. 454,3184,Port Abigail,Western Australia,Australia,Active,Adults,3615.0,1009.0,106.0,1.0,106.0,Trousers,Wool,XL,indigo,111.0,51.0,"A indigo coloured, XL sized, Wool Trousers"
723,135,54098,2021-10-03,2021-10-16,13.0,fulan 135,Prefer not to say,25,3087 Victoria DriveApt. 454,3184,Port Abigail,Western Australia,Australia,Active,Adults,3616.0,1050.0,93.0,3.0,279.0,Trousers,Joggers,XS,red,94.0,65.0,"A red coloured, XS sized, Joggers Trousers"
723,135,54098,2021-10-03,2021-10-16,13.0,fulan 135,Prefer not to say,25,3087 Victoria DriveApt. 454,3184,Port Abigail,Western Australia,Australia,Active,Adults,3617.0,550.0,98.0,3.0,294.0,Jacket,Leather,XS,indigo,113.0,78.0,"A indigo coloured, XS sized, Leather Jacket"
724,394,14883,2021-03-04,2021-03-28,24.0,fulan 394,Prefer not to say,26,984 Boyer KnollApt. 699,2204,Audreyport,Tasmania,Australia,Active,Adults,3618.0,693.0,113.0,2.0,226.0,Jacket,Parka,L,indigo,119.0,44.0,"A indigo coloured, L sized, Parka Jacket"
724,394,14883,2021-03-04,2021-03-28,24.0,fulan 394,Prefer not to say,26,984 Boyer KnollApt. 699,2204,Audreyport,Tasmania,Australia,Active,Adults,3619.0,1193.0,105.0,3.0,315.0,Trousers,Pleated,L,red,90.0,70.0,"A red coloured, L sized, Pleated Trousers"
724,394,14883,2021-03-04,2021-03-28,24.0,fulan 394,Prefer not to say,26,984 Boyer KnollApt. 699,2204,Audreyport,Tasmania,Australia,Active,Adults,3620.0,791.0,91.0,2.0,182.0,Jacket,Pullover,S,blue,114.0,73.0,"A blue coloured, S sized, Pullover Jacket"
724,394,14883,2021-03-04,2021-03-28,24.0,fulan 394,Prefer not to say,26,984 Boyer KnollApt. 699,2204,Audreyport,Tasmania,Australia,Active,Adults,3621.0,511.0,102.0,3.0,306.0,Jacket,Windbreaker,S,blue,109.0,41.0,"A blue coloured, S sized, Windbreaker Jacket"
724,394,14883,2021-03-04,2021-03-28,24.0,fulan 394,Prefer not to say,26,984 Boyer KnollApt. 699,2204,Audreyport,Tasmania,Australia,Active,Adults,3622.0,1012.0,106.0,2.0,212.0,Trousers,Wool,M,violet,111.0,51.0,"A violet coloured, M sized, Wool Trousers"
724,394,14883,2021-03-04,2021-03-28,24.0,fulan 394,Prefer not to say,26,984 Boyer KnollApt. 699,2204,Audreyport,Tasmania,Australia,Active,Adults,3623.0,665.0,113.0,2.0,226.0,Jacket,Parka,XS,red,119.0,65.0,"A red coloured, XS sized, Parka Jacket"
724,394,14883,2021-03-04,2021-03-28,24.0,fulan 394,Prefer not to say,26,984 Boyer KnollApt. 699,2204,Audreyport,Tasmania,Australia,Active,Adults,3624.0,625.0,112.0,2.0,224.0,Jacket,Cardigan,XS,violet,118.0,40.0,"A violet coloured, XS sized, Cardigan Jacket"
725,674,55213,2021-09-26,2021-10-05,9.0,fulan 674,Prefer not to say,36,5420 Amelia IslandSuite 286,4389,Goodwinmouth,South Australia,Australia,Active,Adults,3625.0,265.0,95.0,3.0,285.0,Shirt,Polo,XS,blue,117.0,56.0,"A blue coloured, XS sized, Polo Shirt"
725,674,55213,2021-09-26,2021-10-05,9.0,fulan 674,Prefer not to say,36,5420 Amelia IslandSuite 286,4389,Goodwinmouth,South Australia,Australia,Active,Adults,3626.0,32.0,96.0,1.0,96.0,Shirt,Oxford Cloth,M,violet,114.0,65.0,"A violet coloured, M sized, Oxford Cloth Shirt"
725,674,55213,2021-09-26,2021-10-05,9.0,fulan 674,Prefer not to say,36,5420 Amelia IslandSuite 286,4389,Goodwinmouth,South Australia,Australia,Active,Adults,3627.0,1217.0,105.0,3.0,315.0,Trousers,Pleated,M,indigo,90.0,48.0,"A indigo coloured, M sized, Pleated Trousers"
725,674,55213,2021-09-26,2021-10-05,9.0,fulan 674,Prefer not to say,36,5420 Amelia IslandSuite 286,4389,Goodwinmouth,South Australia,Australia,Active,Adults,3628.0,1234.0,112.0,1.0,112.0,Trousers,Tracksuit Bottoms,XL,orange,91.0,42.0,"A orange coloured, XL sized, Tracksuit Bottoms Trousers"
726,447,28356,2021-09-15,2021-10-05,20.0,fulan 447,Prefer not to say,68,82 O'hara LoopSuite 558,8664,Zacshire,New South Wales,Australia,Active,Senior,3629.0,607.0,112.0,2.0,224.0,Jacket,Cardigan,M,yellow,118.0,64.0,"A yellow coloured, M sized, Cardigan Jacket"
726,447,28356,2021-09-15,2021-10-05,20.0,fulan 447,Prefer not to say,68,82 O'hara LoopSuite 558,8664,Zacshire,New South Wales,Australia,Active,Senior,3630.0,131.0,92.0,2.0,184.0,Shirt,Denim,S,indigo,115.0,69.0,"A indigo coloured, S sized, Denim Shirt"
727,852,56021,2021-05-01,2021-05-18,17.0,fulan 852,Prefer not to say,67,079 Chase MallApt. 902,8460,O'connertown,Tasmania,Australia,Active,Senior,3631.0,165.0,91.0,2.0,182.0,Shirt,Linen,XS,indigo,116.0,70.0,"A indigo coloured, XS sized, Linen Shirt"
727,852,56021,2021-05-01,2021-05-18,17.0,fulan 852,Prefer not to say,67,079 Chase MallApt. 902,8460,O'connertown,Tasmania,Australia,Active,Senior,3632.0,796.0,91.0,1.0,91.0,Jacket,Pullover,S,indigo,114.0,44.0,"A indigo coloured, S sized, Pullover Jacket"
728,526,10662,2021-08-29,2021-08-30,1.0,fulan 526,Male,73,786 Paige CircleApt. 922,2565,Adamsside,Tasmania,Australia,Active,Senior,3633.0,234.0,106.0,1.0,106.0,Shirt,Chambray,XL,blue,105.0,43.0,"A blue coloured, XL sized, Chambray Shirt"
728,526,10662,2021-08-29,2021-08-30,1.0,fulan 526,Male,73,786 Paige CircleApt. 922,2565,Adamsside,Tasmania,Australia,Active,Senior,3634.0,9.0,96.0,3.0,288.0,Shirt,Oxford Cloth,XL,orange,114.0,43.0,"A orange coloured, XL sized, Oxford Cloth Shirt"
728,526,10662,2021-08-29,2021-08-30,1.0,fulan 526,Male,73,786 Paige CircleApt. 922,2565,Adamsside,Tasmania,Australia,Active,Senior,3635.0,1109.0,115.0,1.0,115.0,Trousers,Cropped,XL,blue,99.0,51.0,"A blue coloured, XL sized, Cropped Trousers"
728,526,10662,2021-08-29,2021-08-30,1.0,fulan 526,Male,73,786 Paige CircleApt. 922,2565,Adamsside,Tasmania,Australia,Active,Senior,3636.0,38.0,104.0,3.0,312.0,Shirt,Dress,L,red,119.0,79.0,"A red coloured, L sized, Dress Shirt"
728,526,10662,2021-08-29,2021-08-30,1.0,fulan 526,Male,73,786 Paige CircleApt. 922,2565,Adamsside,Tasmania,Australia,Active,Senior,3637.0,598.0,112.0,1.0,112.0,Jacket,Cardigan,L,red,118.0,41.0,"A red coloured, L sized, Cardigan Jacket"
728,526,10662,2021-08-29,2021-08-30,1.0,fulan 526,Male,73,786 Paige CircleApt. 922,2565,Adamsside,Tasmania,Australia,Active,Senior,3638.0,1150.0,102.0,1.0,102.0,Trousers,Cargo Pants,XS,violet,106.0,40.0,"A violet coloured, XS sized, Cargo Pants Trousers"
729,1,35593,2021-02-18,2021-03-01,11.0,fulan 1,Female,30,8606 Victoria TerraceSuite 560,5464,Johnstonhaven,Northern Territory,Australia,Active,Adults,3639.0,197.0,98.0,3.0,294.0,Shirt,Camp Collared,M,blue,112.0,65.0,"A blue coloured, M sized, Camp Collared Shirt"
729,1,35593,2021-02-18,2021-03-01,11.0,fulan 1,Female,30,8606 Victoria TerraceSuite 560,5464,Johnstonhaven,Northern Territory,Australia,Active,Adults,3640.0,558.0,98.0,1.0,98.0,Jacket,Leather,L,violet,113.0,78.0,"A violet coloured, L sized, Leather Jacket"
730,88,16533,2021-06-20,2021-07-10,20.0,fulan 88,Male,78,331 Leah Station StSuite 445,3111,Port Liam,South Australia,Australia,Active,Senior,3641.0,221.0,106.0,3.0,318.0,Shirt,Chambray,S,yellow,105.0,40.0,"A yellow coloured, S sized, Chambray Shirt"
730,88,16533,2021-06-20,2021-07-10,20.0,fulan 88,Male,78,331 Leah Station StSuite 445,3111,Port Liam,South Australia,Australia,Active,Senior,3642.0,226.0,106.0,1.0,106.0,Shirt,Chambray,S,green,105.0,63.0,"A green coloured, S sized, Chambray Shirt"
730,88,16533,2021-06-20,2021-07-10,20.0,fulan 88,Male,78,331 Leah Station StSuite 445,3111,Port Liam,South Australia,Australia,Active,Senior,3643.0,1232.0,112.0,3.0,336.0,Trousers,Tracksuit Bottoms,M,orange,91.0,47.0,"A orange coloured, M sized, Tracksuit Bottoms Trousers"
730,88,16533,2021-06-20,2021-07-10,20.0,fulan 88,Male,78,331 Leah Station StSuite 445,3111,Port Liam,South Australia,Australia,Active,Senior,3644.0,310.0,105.0,3.0,315.0,Shirt,Cuban Collar,XS,violet,93.0,49.0,"A violet coloured, XS sized, Cuban Collar Shirt"
730,88,16533,2021-06-20,2021-07-10,20.0,fulan 88,Male,78,331 Leah Station StSuite 445,3111,Port Liam,South Australia,Australia,Active,Senior,3645.0,1177.0,99.0,1.0,99.0,Trousers,High-Waisted,M,blue,98.0,52.0,"A blue coloured, M sized, High-Waisted Trousers"
730,88,16533,2021-06-20,2021-07-10,20.0,fulan 88,Male,78,331 Leah Station StSuite 445,3111,Port Liam,South Australia,Australia,Active,Senior,3646.0,156.0,91.0,2.0,182.0,Shirt,Linen,S,green,116.0,58.0,"A green coloured, S sized, Linen Shirt"
731,214,44433,2021-06-21,2021-07-02,11.0,fulan 214,Female,55,62 Mcdermott HillSuite 903,9750,Justinport,Queensland,Australia,Active,Adults,3647.0,696.0,113.0,1.0,113.0,Jacket,Parka,S,violet,119.0,67.0,"A violet coloured, S sized, Parka Jacket"
731,214,44433,2021-06-21,2021-07-02,11.0,fulan 214,Female,55,62 Mcdermott HillSuite 903,9750,Justinport,Queensland,Australia,Active,Adults,3648.0,176.0,98.0,3.0,294.0,Shirt,Camp Collared,S,red,112.0,67.0,"A red coloured, S sized, Camp Collared Shirt"
731,214,44433,2021-06-21,2021-07-02,11.0,fulan 214,Female,55,62 Mcdermott HillSuite 903,9750,Justinport,Queensland,Australia,Active,Adults,3649.0,431.0,107.0,2.0,214.0,Jacket,Denim,S,yellow,92.0,43.0,"A yellow coloured, S sized, Denim Jacket"
732,40,40317,2021-05-09,2021-05-29,20.0,fulan 40,Prefer not to say,59,9484 Amelia View RdApt. 760,9767,Port Claudia,New South Wales,Australia,Active,Adults,3650.0,650.0,93.0,3.0,279.0,Jacket,Coach,XS,blue,115.0,51.0,"A blue coloured, XS sized, Coach Jacket"
732,40,40317,2021-05-09,2021-05-29,20.0,fulan 40,Prefer not to say,59,9484 Amelia View RdApt. 760,9767,Port Claudia,New South Wales,Australia,Active,Adults,3651.0,1142.0,102.0,1.0,102.0,Trousers,Cargo Pants,M,blue,106.0,64.0,"A blue coloured, M sized, Cargo Pants Trousers"
732,40,40317,2021-05-09,2021-05-29,20.0,fulan 40,Prefer not to say,59,9484 Amelia View RdApt. 760,9767,Port Claudia,New South Wales,Australia,Active,Adults,3652.0,278.0,95.0,2.0,190.0,Shirt,Polo,L,violet,117.0,76.0,"A violet coloured, L sized, Polo Shirt"
733,387,42467,2021-05-26,2021-06-22,27.0,fulan 387,Male,43,6239 Kreiger HillApt. 899,2080,Matthewstad,Victoria,Australia,Active,Adults,3653.0,394.0,119.0,1.0,119.0,Shirt,Casual Slim Fit,XL,orange,113.0,53.0,"A orange coloured, XL sized, Casual Slim Fit Shirt"
733,387,42467,2021-05-26,2021-06-22,27.0,fulan 387,Male,43,6239 Kreiger HillApt. 899,2080,Matthewstad,Victoria,Australia,Active,Adults,3654.0,944.0,96.0,2.0,192.0,Trousers,Drawstring,XL,violet,104.0,80.0,"A violet coloured, XL sized, Drawstring Trousers"
733,387,42467,2021-05-26,2021-06-22,27.0,fulan 387,Male,43,6239 Kreiger HillApt. 899,2080,Matthewstad,Victoria,Australia,Active,Adults,3655.0,691.0,113.0,1.0,113.0,Jacket,Parka,S,indigo,119.0,53.0,"A indigo coloured, S sized, Parka Jacket"
733,387,42467,2021-05-26,2021-06-22,27.0,fulan 387,Male,43,6239 Kreiger HillApt. 899,2080,Matthewstad,Victoria,Australia,Active,Adults,3656.0,314.0,105.0,3.0,315.0,Shirt,Cuban Collar,XL,violet,93.0,44.0,"A violet coloured, XL sized, Cuban Collar Shirt"
733,387,42467,2021-05-26,2021-06-22,27.0,fulan 387,Male,43,6239 Kreiger HillApt. 899,2080,Matthewstad,Victoria,Australia,Active,Adults,3657.0,33.0,96.0,1.0,96.0,Shirt,Oxford Cloth,L,violet,114.0,73.0,"A violet coloured, L sized, Oxford Cloth Shirt"
733,387,42467,2021-05-26,2021-06-22,27.0,fulan 387,Male,43,6239 Kreiger HillApt. 899,2080,Matthewstad,Victoria,Australia,Active,Adults,3658.0,971.0,97.0,1.0,97.0,Trousers,Slim-Fit,S,indigo,119.0,41.0,"A indigo coloured, S sized, Slim-Fit Trousers"
734,623,30153,2021-01-25,2021-01-31,6.0,fulan 623,Prefer not to say,57,64 Andrew StreetSuite 948,3236,West Ashley,South Australia,Australia,Active,Adults,3659.0,301.0,105.0,2.0,210.0,Shirt,Cuban Collar,S,blue,93.0,62.0,"A blue coloured, S sized, Cuban Collar Shirt"
734,623,30153,2021-01-25,2021-01-31,6.0,fulan 623,Prefer not to say,57,64 Andrew StreetSuite 948,3236,West Ashley,South Australia,Australia,Active,Adults,3660.0,956.0,97.0,2.0,194.0,Trousers,Slim-Fit,l,yellow,119.0,54.0,"A yellow coloured, S sized, Slim-Fit Trousers"
734,623,30153,2021-01-25,2021-01-31,6.0,fulan 623,Prefer not to say,57,64 Andrew StreetSuite 948,3236,West Ashley,South Australia,Australia,Active,Adults,3661.0,1051.0,93.0,2.0,186.0,Trousers,Joggers,S,red,94.0,71.0,"A red coloured, S sized, Joggers Trousers"
734,623,30153,2021-01-25,2021-01-31,6.0,fulan 623,Prefer not to say,57,64 Andrew StreetSuite 948,3236,West Ashley,South Australia,Australia,Active,Adults,3662.0,808.0,117.0,3.0,351.0,Jacket,Shearling,L,red,95.0,40.0,"A red coloured, L sized, Shearling Jacket"
734,623,30153,2021-01-25,2021-01-31,6.0,fulan 623,Prefer not to say,57,64 Andrew StreetSuite 948,3236,West Ashley,South Australia,Australia,Active,Adults,3663.0,560.0,100.0,3.0,300.0,Jacket,Bomber,XS,red,90.0,76.0,"A red coloured, XS sized, Bomber Jacket"
734,623,30153,2021-01-25,2021-01-31,6.0,fulan 623,Prefer not to say,57,64 Andrew StreetSuite 948,3236,West Ashley,South Australia,Australia,Active,Adults,3664.0,439.0,107.0,3.0,321.0,Jacket,Denim,XL,green,92.0,59.0,"A green coloured, XL sized, Denim Jacket"
734,623,30153,2021-01-25,2021-01-31,6.0,fulan 623,Prefer not to say,57,64 Andrew StreetSuite 948,3236,West Ashley,South Australia,Australia,Active,Adults,3665.0,465.0,118.0,3.0,354.0,Jacket,Puffer,XS,yellow,110.0,55.0,"A yellow coloured, XS sized, Puffer Jacket"
